type,timestamp,sessionID,uid,query,docid,rank,page,url,windowLocation,fromURL,toURL,clicked,fromPage,toPage
searchResultGenerated,2026-03-19 10:51:35.491000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2557,6,1,https://simple.wikipedia.org/wiki/Encryption,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
searchResultGenerated,2026-03-19 10:51:35.491000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,3261,7,1,https://kids.frontiersin.org/article/10.3389/frym.2015.00017,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
searchResultGenerated,2026-03-19 10:51:35.492000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,3498,8,1,https://www.commonlit.org/texts/what-is-antarctica,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
searchResultGenerated,2026-03-19 10:51:35.493000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2131,9,1,https://simple.wikipedia.org/wiki/Information,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
searchResultGenerated,2026-03-19 10:51:35.493000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2013,10,1,https://en.wikipedia.org/wiki/Edaphology,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
cursorEnteredSnippet,2026-03-19 10:51:36.456000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2033,1,1,https://en.wikipedia.org/wiki/Environmental_science,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
clickedResult,2026-03-19 10:51:37.156000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2033,1,1,https://en.wikipedia.org/wiki/Environmental_science,https://en.wikipedia.org/wiki/Environmental_science,,,,,
cursorLeftSnippet,2026-03-19 10:51:37.543000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2033,1,1,https://en.wikipedia.org/wiki/Environmental_science,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
wentBack,2026-03-19 10:51:41.654000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,,,,,,https://en.wikipedia.org/wiki/Environmental_science,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,
cursorEnteredSnippet,2026-03-19 10:51:43.873000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2557,6,1,https://simple.wikipedia.org/wiki/Encryption,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
cursorLeftSnippet,2026-03-19 10:51:43.956000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2557,6,1,https://simple.wikipedia.org/wiki/Encryption,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
cursorEnteredSnippet,2026-03-19 10:51:43.973000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2876,5,1,https://freekidsbooks.org/wp-content/uploads/2020/05/creatures-of-old-Pratham-FKB.pdf,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
cursorLeftSnippet,2026-03-19 10:51:43.989000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2876,5,1,https://freekidsbooks.org/wp-content/uploads/2020/05/creatures-of-old-Pratham-FKB.pdf,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
cursorEnteredSnippet,2026-03-19 10:51:44.206000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2876,5,1,https://freekidsbooks.org/wp-content/uploads/2020/05/creatures-of-old-Pratham-FKB.pdf,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
cursorLeftSnippet,2026-03-19 10:51:44.223000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2876,5,1,https://freekidsbooks.org/wp-content/uploads/2020/05/creatures-of-old-Pratham-FKB.pdf,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
cursorEnteredSnippet,2026-03-19 10:51:44.273000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2557,6,1,https://simple.wikipedia.org/wiki/Encryption,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
clickedResult,2026-03-19 10:51:44.658000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2557,6,1,https://simple.wikipedia.org/wiki/Encryption,https://simple.wikipedia.org/wiki/Encryption,,,,,
cursorLeftSnippet,2026-03-19 10:51:44.931000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2557,6,1,https://simple.wikipedia.org/wiki/Encryption,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
wentBack,2026-03-19 10:51:49.821000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,,,,,,https://simple.wikipedia.org/wiki/Encryption,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,
cursorLeftSnippet,2026-03-19 10:51:51.356000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2557,6,1,https://simple.wikipedia.org/wiki/Encryption,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
cursorEnteredSnippet,2026-03-19 10:51:52.056000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2131,9,1,https://simple.wikipedia.org/wiki/Information,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
cursorLeftSnippet,2026-03-19 10:51:52.172000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2131,9,1,https://simple.wikipedia.org/wiki/Information,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
pageNavigationClicked,2026-03-19 10:51:53.341000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,,,,,,,,,3,1.0,3.0
cursorEnteredSnippet,2026-03-19 10:51:53.589000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2013,10,1,https://en.wikipedia.org/wiki/Edaphology,http://localhost:7001/result?query=clime+change+earth+sciences&page=1,,,,,
searchResultGenerated,2026-03-19 10:51:53.846000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,7349,1,3,http://www.gutenberg.org/files/38750/38750-h/38750-h.htm#Page_281,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
searchResultGenerated,2026-03-19 10:51:53.847000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2291,2,3,https://en.wikipedia.org/wiki/P-wave,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
searchResultGenerated,2026-03-19 10:51:53.848000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,5345,3,3,http://www.gutenberg.org/files/8296/8296-h/8296-h.htm,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
searchResultGenerated,2026-03-19 10:51:53.848000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2717,4,3,https://emedia.uen.org/courses/utah-oer-textbooks-earth-science/view,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
searchResultGenerated,2026-03-19 10:51:53.849000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,3648,5,3,http://www.gutenberg.org/files/10811/10811-h/10811-h.htm,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
searchResultGenerated,2026-03-19 10:51:53.850000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,7429,6,3,http://www.gutenberg.org/files/9163/9163-h/9163-h.htm#4,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
searchResultGenerated,2026-03-19 10:51:53.851000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,7489,7,3,https://simple.wikipedia.org/wiki/Astrophysics,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
searchResultGenerated,2026-03-19 10:51:53.852000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,5170,8,3,http://www.gutenberg.org/files/8559/8559-h/8559-h.htm#32,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
searchResultGenerated,2026-03-19 10:51:53.852000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,5338,9,3,http://www.gutenberg.org/files/8391/8391-h/8391-h.htm#8,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
searchResultGenerated,2026-03-19 10:51:53.853000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,1960,10,3,https://simple.wikipedia.org/wiki/Climate,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
cursorEnteredSnippet,2026-03-19 10:51:54.740000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2291,2,3,https://en.wikipedia.org/wiki/P-wave,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
cursorLeftSnippet,2026-03-19 10:51:55.922000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,2291,2,3,https://en.wikipedia.org/wiki/P-wave,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
cursorEnteredSnippet,2026-03-19 10:51:55.939000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,7349,1,3,http://www.gutenberg.org/files/38750/38750-h/38750-h.htm#Page_281,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
clickedResult,2026-03-19 10:51:56.567000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,7349,1,3,http://www.gutenberg.org/files/38750/38750-h/38750-h.htm#Page_281,http://www.gutenberg.org/files/38750/38750-h/38750-h.htm#Page_281,,,,,
cursorLeftSnippet,2026-03-19 10:51:57.077000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,clime change earth sciences,7349,1,3,http://www.gutenberg.org/files/38750/38750-h/38750-h.htm#Page_281,http://localhost:7001/result?query=clime+change+earth+sciences&page=3,,,,,
ClickedEndTask,2026-03-19 10:52:01.604000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,,,,,,,,,,,
TaskEndConfirmed,2026-03-19 10:52:04.684000+00:00,ac19467f-cd75-43ee-b0bb-d4a19dad75d0,Participant1,,,,,,,,,,,
TaskStarted,2026-03-19 10:42:45.050000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,,,,,,,,,,,
idSubmitted,2026-03-19 10:42:45.053000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,,,,,,,,,,,
queryBoxFocused,2026-03-19 10:42:46.222000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,,,,,,,,,,,
querySubmitted,2026-03-19 10:42:48.339000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,,,,,,,,,,
searchResultGenerated,2026-03-19 10:42:48.911000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,6154,1,1,http://www.gutenberg.org/files/20985/20985-h/20985-h.htm,http://localhost:7001/result?query=fox+sound&page=1,,,,,
searchResultGenerated,2026-03-19 10:42:48.911000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,3813,2,1,http://www.gutenberg.org/cache/epub/8075/pg8075-images.html,http://localhost:7001/result?query=fox+sound&page=1,,,,,
searchResultGenerated,2026-03-19 10:42:48.911000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,4474,3,1,https://www.commonlit.org/texts/the-fox-the-hen-and-the-drum,http://localhost:7001/result?query=fox+sound&page=1,,,,,
searchResultGenerated,2026-03-19 10:42:48.911000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,2891,4,1,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+sound&page=1,,,,,
searchResultGenerated,2026-03-19 10:42:48.912000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,7175,5,1,http://www.gutenberg.org/cache/epub/3152/pg3152.html,http://localhost:7001/result?query=fox+sound&page=1,,,,,
searchResultGenerated,2026-03-19 10:42:48.912000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,7034,6,1,http://www.gutenberg.org/files/25359/25359-h/25359-h.htm#Page_294,http://localhost:7001/result?query=fox+sound&page=1,,,,,
searchResultGenerated,2026-03-19 10:42:48.912000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,5743,7,1,http://www.gutenberg.org/files/24479/24479-h/24479-h.htm#Page_167,http://localhost:7001/result?query=fox+sound&page=1,,,,,
searchResultGenerated,2026-03-19 10:42:48.912000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,5489,8,1,http://www.gutenberg.org/ebooks/19399,http://localhost:7001/result?query=fox+sound&page=1,,,,,
searchResultGenerated,2026-03-19 10:42:48.912000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,4465,9,1,http://www.gutenberg.org/files/18561/18561-h/18561-h.htm#Barren,http://localhost:7001/result?query=fox+sound&page=1,,,,,
searchResultGenerated,2026-03-19 10:42:48.913000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,3304,10,1,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+sound&page=1,,,,,
cursorEnteredSnippet,2026-03-19 10:42:51.034000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,6154,1,1,http://www.gutenberg.org/files/20985/20985-h/20985-h.htm,http://localhost:7001/result?query=fox+sound&page=1,,,,,
cursorLeftSnippet,2026-03-19 10:42:51.466000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,6154,1,1,http://www.gutenberg.org/files/20985/20985-h/20985-h.htm,http://localhost:7001/result?query=fox+sound&page=1,,,,,
cursorEnteredSnippet,2026-03-19 10:42:51.517000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,3813,2,1,http://www.gutenberg.org/cache/epub/8075/pg8075-images.html,http://localhost:7001/result?query=fox+sound&page=1,,,,,
clickedResult,2026-03-19 10:42:51.941000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,3813,2,1,http://www.gutenberg.org/cache/epub/8075/pg8075-images.html,http://www.gutenberg.org/cache/epub/8075/pg8075-images.html,,,,,
cursorLeftSnippet,2026-03-19 10:42:52.459000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,3813,2,1,http://www.gutenberg.org/cache/epub/8075/pg8075-images.html,http://localhost:7001/result?query=fox+sound&page=1,,,,,
wentBack,2026-03-19 10:42:55.076000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,,,,,,http://www.gutenberg.org/cache/epub/8075/pg8075-images.html,http://localhost:7001/result?query=fox+sound&page=1,,,
cursorEnteredSnippet,2026-03-19 10:42:57.734000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,3304,10,1,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+sound&page=1,,,,,
clickedResult,2026-03-19 10:42:58.266000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,3304,10,1,https://www.africanstorybook.org/#,https://www.africanstorybook.org/#,,,,,
cursorLeftSnippet,2026-03-19 10:42:59.877000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,3304,10,1,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+sound&page=1,,,,,
wentBack,2026-03-19 10:43:03.183000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,,,,,,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+sound&page=1,,,
cursorEnteredSnippet,2026-03-19 10:43:04.583000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,3304,10,1,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+sound&page=1,,,,,
cursorLeftSnippet,2026-03-19 10:43:04.633000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,3304,10,1,https://www.africanstorybook.org/#,http://localhost:7001/result?query=fox+sound&page=1,,,,,
pageNavigationClicked,2026-03-19 10:43:06.414000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,,,,,,,,,2,1.0,2.0
searchResultGenerated,2026-03-19 10:43:06.908000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,470,1,2,http://www.gutenberg.org/files/21008/21008-h/21008-h.htm,http://localhost:7001/result?query=fox+sound&page=2,,,,,
searchResultGenerated,2026-03-19 10:43:06.909000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,7171,2,2,http://www.gutenberg.org/cache/epub/3152/pg3152.html,http://localhost:7001/result?query=fox+sound&page=2,,,,,
searchResultGenerated,2026-03-19 10:43:06.909000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,7163,3,2,http://www.gutenberg.org/cache/epub/3152/pg3152.html,http://localhost:7001/result?query=fox+sound&page=2,,,,,
searchResultGenerated,2026-03-19 10:43:06.910000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,6891,4,2,http://www.gutenberg.org/files/4980/4980-h/4980-h.htm,http://localhost:7001/result?query=fox+sound&page=2,,,,,
searchResultGenerated,2026-03-19 10:43:06.910000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,5298,5,2,http://www.gutenberg.org/files/42156/42156-h/42156-h.htm#Page_197,http://localhost:7001/result?query=fox+sound&page=2,,,,,
searchResultGenerated,2026-03-19 10:43:06.911000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,1218,6,2,http://www.gutenberg.org/files/19461/19461-h/19461-h.htm#The_Grateful_Foxes,http://localhost:7001/result?query=fox+sound&page=2,,,,,
searchResultGenerated,2026-03-19 10:43:06.911000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,6890,7,2,http://www.gutenberg.org/files/5791/5791-h/5791-h.htm,http://localhost:7001/result?query=fox+sound&page=2,,,,,
searchResultGenerated,2026-03-19 10:43:06.911000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,7169,8,2,http://www.gutenberg.org/cache/epub/3152/pg3152.html,http://localhost:7001/result?query=fox+sound&page=2,,,,,
searchResultGenerated,2026-03-19 10:43:06.912000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,6886,9,2,http://www.gutenberg.org/files/14732/14732-h/14732-h.htm,http://localhost:7001/result?query=fox+sound&page=2,,,,,
searchResultGenerated,2026-03-19 10:43:06.912000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,7042,10,2,http://www.gutenberg.org/files/25359/25359-h/25359-h.htm#Page_306,http://localhost:7001/result?query=fox+sound&page=2,,,,,
cursorEnteredSnippet,2026-03-19 10:43:08.216000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,470,1,2,http://www.gutenberg.org/files/21008/21008-h/21008-h.htm,http://localhost:7001/result?query=fox+sound&page=2,,,,,
cursorLeftSnippet,2026-03-19 10:43:08.299000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,470,1,2,http://www.gutenberg.org/files/21008/21008-h/21008-h.htm,http://localhost:7001/result?query=fox+sound&page=2,,,,,
cursorEnteredSnippet,2026-03-19 10:43:08.633000+00:00,2db4a128-a7b0-462d-9432-0f66ce1c7a9f,Participant2,fox sound,470,1,2,http://www.gutenberg.org/files/21008/21008-h/21008-h.htm,http://localhost:7001/result?query=fox+sound&page=2,,,,,
